n,mean_burst,std_burst,mean_arrival,std_arrival,mean_priority,std_priority,max_burst,min_burst,max_arrival,min_arrival,label
8,7.375,2.057759704144291,3.0,1.5811388300841898,2.25,0.9682458365518543,10,4,5,1,SJF
5,6.2,2.4819347291981715,2.8,1.7204650534085253,3.4,1.624807680927192,10,3,5,0,SJF
4,4.25,1.479019945774904,2.0,1.0,4.75,0.4330127018922193,6,2,3,1,SJF
7,5.714285714285714,2.962348764761103,2.857142857142857,1.4568627181693672,3.5714285714285716,1.498298354528788,10,2,5,0,SJF
8,3.0,1.5,2.625,1.3169567191065923,2.875,1.3635890143294642,5,1,5,1,SJF
4,3.25,0.82915619758885,2.75,1.479019945774904,2.5,1.118033988749895,4,2,5,1,FCFS
3,8.0,2.8284271247461903,3.6666666666666665,1.247219128924647,1.3333333333333333,0.4714045207910317,10,4,5,2,FCFS
4,3.5,2.5,3.5,2.0615528128088303,3.0,1.5811388300841898,6,1,5,0,FCFS
3,4.666666666666667,0.9428090415820634,2.6666666666666665,2.0548046676563256,1.0,0.0,6,4,5,0,FCFS
3,6.0,2.943920288775949,3.0,1.4142135623730951,3.6666666666666665,1.8856180831641267,9,2,5,2,FCFS
8,6.375,2.341874249399399,1.625,1.7275343701356567,2.625,1.4947825928876748,10,4,4,0,SJF
7,5.571428571428571,2.258769757263128,3.0,1.6903085094570331,2.4285714285714284,1.178030178747903,9,1,5,0,SJF
7,7.0,1.6903085094570331,2.4285714285714284,1.2936264483053452,2.5714285714285716,1.178030178747903,10,5,5,1,SJF
6,4.166666666666667,2.9674156357941426,3.6666666666666665,1.3743685418725535,2.1666666666666665,0.6871842709362768,10,2,5,1,SJF
6,6.166666666666667,3.2360813064912666,2.6666666666666665,1.8856180831641267,3.6666666666666665,1.1055415967851334,10,2,5,0,SJF
4,4.5,2.8722813232690143,2.5,1.5,4.0,1.224744871391589,9,2,4,1,SJF
7,6.0,1.6903085094570331,3.142857142857143,1.6413036132965795,2.857142857142857,1.4568627181693672,8,3,5,0,SJF
7,5.857142857142857,2.294625486315573,3.7142857142857144,1.4846149779161804,3.857142857142857,1.5518257844571737,8,1,5,1,SJF
5,7.2,2.6381811916545836,2.4,1.8547236990991407,4.0,1.2649110640673518,10,3,5,0,FCFS
5,5.0,2.0976176963403033,2.6,1.7435595774162693,3.8,1.16619037896906,9,3,5,0,SJF
4,4.5,3.2015621187164243,2.25,1.920286436967152,3.75,1.0897247358851685,10,2,5,0,SJF
8,5.125,2.7585095613392387,1.625,1.7275343701356567,2.875,1.3635890143294642,9,1,5,0,SJF
7,5.142857142857143,2.4743582965269675,2.2857142857142856,1.3850513878332367,3.4285714285714284,1.3997084244475304,10,2,4,0,SJF
7,6.857142857142857,3.270149469217028,2.7142857142857144,1.8294640678379568,3.142857142857143,1.2453996981544782,10,1,5,0,SJF
7,5.714285714285714,3.1943828249996993,2.142857142857143,1.6413036132965795,2.4285714285714284,0.49487165930539345,10,1,5,0,SJF
3,8.0,1.632993161855452,3.0,1.4142135623730951,3.0,0.816496580927726,10,6,4,1,SJF
6,5.333333333333333,2.748737083745107,3.0,2.0816659994661326,3.1666666666666665,1.4624940645653537,9,2,5,0,SJF
6,4.5,2.692582403567252,2.6666666666666665,0.7453559924999299,2.8333333333333335,1.0671873729054748,8,1,4,2,SJF
4,5.5,2.958039891549808,3.5,1.6583123951777,3.0,1.224744871391589,9,1,5,1,SJF
3,4.333333333333333,4.0276819911981905,2.3333333333333335,2.0548046676563256,4.0,1.4142135623730951,10,1,5,0,FCFS
4,5.75,3.491060010942235,1.5,1.5,1.75,0.82915619758885,10,1,3,0,SJF
7,5.142857142857143,3.0904725218262765,2.857142857142857,1.124858267715973,2.2857142857142856,1.2777531299998797,10,1,5,2,SJF
7,6.428571428571429,3.2007652146297256,2.2857142857142856,1.9059520091609048,3.142857142857143,0.8329931278350428,10,2,5,0,SJF
7,3.2857142857142856,2.185294077254051,2.142857142857143,1.7261494247992246,2.5714285714285716,1.2936264483053452,8,1,4,0,SJF
5,4.2,2.3151673805580453,4.0,1.2649110640673518,3.6,1.4966629547095764,8,1,5,2,SJF
3,4.666666666666667,1.699673171197595,4.0,0.816496580927726,3.3333333333333335,1.699673171197595,7,3,5,3,FCFS
5,3.2,2.1354156504062622,2.2,1.16619037896906,3.6,1.3564659966250538,7,1,4,1,SJF
7,4.428571428571429,2.4411439272335804,2.2857142857142856,1.385051387833237,3.0,1.0690449676496976,8,1,4,0,SJF
8,5.375,2.9973947020704497,2.5,1.3228756555322954,3.25,1.5612494995995996,10,1,5,1,SJF
4,6.0,2.449489742783178,4.25,0.82915619758885,2.25,1.6393596310755,8,2,5,3,SJF
3,4.333333333333333,3.39934634239519,0.3333333333333333,0.4714045207910317,3.0,1.632993161855452,9,1,1,0,SJF
8,5.0,2.5495097567963922,2.0,1.5,3.625,1.2183492931011204,8,1,5,0,SJF
4,6.25,2.165063509461097,3.5,1.5,3.5,1.6583123951777,9,3,5,2,SJF
8,6.25,2.9895651857753496,2.5,1.8708286933869707,2.75,1.479019945774904,10,1,5,0,SJF
6,4.166666666666667,2.544056253745625,1.8333333333333333,1.0671873729054748,2.1666666666666665,1.0671873729054748,8,1,3,0,SJF
6,5.166666666666667,2.793842435706702,1.6666666666666667,0.9428090415820634,3.6666666666666665,1.1055415967851332,9,1,3,0,SJF
7,6.0,3.3380918415851206,3.142857142857143,1.355261854357877,3.7142857142857144,1.0301575072754257,10,2,5,2,SJF
7,5.571428571428571,1.6781914463529617,2.4285714285714284,2.0603150145508513,2.142857142857143,0.8329931278350429,9,4,5,0,SJF
3,8.333333333333334,0.9428090415820634,2.6666666666666665,0.9428090415820634,1.3333333333333333,0.4714045207910317,9,7,4,2,FCFS
4,5.25,1.479019945774904,1.75,0.82915619758885,3.5,1.118033988749895,7,3,3,1,SJF
6,6.166666666666667,3.0776975521032313,1.8333333333333333,2.034425935955617,4.0,1.0,10,2,5,0,SJF
7,3.4285714285714284,1.6781914463529615,2.2857142857142856,1.2777531299998797,3.0,1.4142135623730951,6,1,5,1,SJF
8,6.75,2.6339134382131846,2.5,1.7320508075688772,3.0,1.4142135623730951,9,1,5,0,SJF
3,6.666666666666667,3.39934634239519,3.6666666666666665,0.4714045207910317,4.0,0.816496580927726,10,2,4,3,SJF
3,5.0,3.559026084010437,0.6666666666666666,0.4714045207910317,2.3333333333333335,0.9428090415820634,10,2,1,0,SJF
4,5.5,2.692582403567252,1.75,1.479019945774904,4.25,0.82915619758885,9,2,4,0,FCFS
3,6.0,3.7416573867739413,2.0,1.4142135623730951,1.0,0.0,10,1,3,0,SJF
3,6.666666666666667,2.494438257849294,1.3333333333333333,1.247219128924647,3.6666666666666665,0.4714045207910317,10,4,3,0,FCFS
3,4.0,1.4142135623730951,4.0,0.816496580927726,2.3333333333333335,1.8856180831641267,5,2,5,3,SJF
7,6.285714285714286,2.2497165354319457,3.5714285714285716,1.049781318335648,2.7142857142857144,1.2777531299998799,9,2,5,2,SJF
5,3.8,2.6381811916545836,2.4,1.3564659966250538,3.4,1.019803902718557,8,1,5,1,SJF
7,7.0,1.8516401995451028,2.7142857142857144,1.749635530559413,3.0,1.4142135623730951,9,4,5,0,SJF
3,9.0,0.816496580927726,3.3333333333333335,1.247219128924647,2.6666666666666665,1.699673171197595,10,8,5,2,SJF
5,6.2,2.1354156504062622,3.0,1.6733200530681511,2.2,1.16619037896906,10,4,5,1,SJF
8,5.875,2.4717149916606487,2.75,1.299038105676658,3.375,1.4086784586980805,9,3,4,1,SJF
8,6.125,2.027159342528357,1.75,1.3919410907075054,2.875,1.5360257159305635,9,3,4,0,SJF
4,6.0,2.7386127875258306,4.25,0.82915619758885,2.5,1.5,9,2,5,3,SJF
3,3.3333333333333335,1.699673171197595,1.3333333333333333,1.247219128924647,3.0,1.4142135623730951,5,1,3,0,FCFS
3,4.666666666666667,1.699673171197595,2.6666666666666665,2.0548046676563256,4.333333333333333,0.9428090415820634,7,3,5,0,FCFS
3,2.3333333333333335,0.9428090415820634,2.0,1.632993161855452,4.0,0.816496580927726,3,1,4,0,FCFS
8,5.625,3.6721077053920954,2.25,1.3919410907075054,3.5,1.3228756555322954,10,1,5,1,SJF
7,2.7142857142857144,0.880630571852711,2.2857142857142856,2.1189138534559038,3.142857142857143,1.3552618543578767,4,1,5,0,SJF
6,2.8333333333333335,1.9507833184532706,3.6666666666666665,0.7453559924999298,3.0,1.1547005383792515,6,1,5,3,SJF
7,7.571428571428571,2.498979383505129,2.4285714285714284,1.761261143705422,3.857142857142857,1.124858267715973,10,3,5,0,SJF
5,4.6,2.8000000000000003,3.2,1.16619037896906,3.4,1.3564659966250538,10,2,4,1,SJF
7,7.142857142857143,2.294625486315573,2.2857142857142856,1.665986255670086,2.2857142857142856,1.3850513878332367,10,3,5,0,SJF
6,5.5,2.9297326385411577,3.0,1.2909944487358056,3.6666666666666665,1.1055415967851334,10,2,5,1,SJF
6,4.0,2.449489742783178,2.8333333333333335,1.9507833184532708,3.0,1.1547005383792515,8,1,5,0,SJF
3,8.666666666666666,1.247219128924647,1.0,1.4142135623730951,2.6666666666666665,1.247219128924647,10,7,3,0,SJF
5,5.8,1.9390719429665315,3.4,1.624807680927192,2.4,1.019803902718557,8,3,5,1,FCFS
5,5.4,2.65329983228432,3.2,1.8330302779823362,2.8,1.32664991614216,10,2,5,0,SJF
8,6.75,2.817356917396161,2.25,1.713913650100261,4.25,0.82915619758885,10,1,5,0,SJF
5,6.2,2.9933259094191533,1.8,1.6,3.2,0.7483314773547882,10,1,4,0,SJF
7,5.571428571428571,2.969229955832361,2.2857142857142856,1.8294640678379568,3.5714285714285716,1.2936264483053452,10,1,5,0,SJF
8,6.375,2.341874249399399,1.5,1.5811388300841898,3.375,1.1110243021644486,10,2,4,0,SJF
5,5.4,3.49857113690718,2.6,1.019803902718557,2.4,1.3564659966250538,10,1,4,1,SJF
4,5.5,2.692582403567252,3.5,1.6583123951777,4.0,0.7071067811865476,9,2,5,1,SJF
7,3.0,1.927248223318863,2.142857142857143,2.099562636671296,2.4285714285714284,1.178030178747903,7,1,5,0,SJF
4,6.25,3.344772040064913,3.75,1.6393596310755,3.25,1.7853571071357126,10,2,5,1,SJF
7,4.714285714285714,2.5475077857324298,2.5714285714285716,1.9166296949998198,3.7142857142857144,1.0301575072754257,9,1,5,0,SJF
3,4.333333333333333,4.0276819911981905,3.0,1.4142135623730951,3.3333333333333335,0.9428090415820634,10,1,4,1,FCFS
6,4.666666666666667,2.0548046676563256,1.8333333333333333,2.0344259359556176,3.5,1.2583057392117916,9,3,5,0,SJF
4,3.5,1.5,1.5,1.118033988749895,3.0,1.5811388300841898,5,1,3,0,SJF
7,3.7142857142857144,2.3733211036908783,2.7142857142857144,1.5779087167410373,2.857142857142857,1.2453996981544782,7,1,5,1,SJF
3,5.0,2.943920288775949,4.0,0.816496580927726,1.6666666666666667,0.9428090415820634,8,1,5,3,SJF
4,7.75,2.8613807855648994,2.25,1.479019945774904,2.75,1.479019945774904,10,3,4,0,SJF
6,5.833333333333333,2.733536577809454,2.6666666666666665,2.0548046676563256,4.0,1.1547005383792515,10,2,5,0,SJF
7,2.857142857142857,1.1248582677159729,2.142857142857143,2.099562636671296,4.0,0.5345224838248488,5,2,5,0,SJF
4,8.75,1.0897247358851685,1.5,1.5,3.5,1.6583123951777,10,7,4,0,FCFS
3,6.333333333333333,1.247219128924647,2.3333333333333335,0.4714045207910317,3.0,0.0,8,5,3,2,SJF
4,7.0,2.23606797749979,2.75,1.920286436967152,2.5,1.6583123951777,10,4,5,0,SJF
5,6.2,2.7856776554368237,1.2,1.4696938456699067,2.0,0.8944271909999159,9,2,4,0,SJF
3,5.333333333333333,3.39934634239519,2.6666666666666665,2.0548046676563256,3.0,1.632993161855452,10,2,5,0,RR
8,5.75,3.072051431861127,3.375,1.5761900266148114,3.0,1.4142135623730951,10,1,5,1,SJF
3,4.0,2.160246899469287,4.666666666666667,0.4714045207910317,3.0,1.632993161855452,7,2,5,4,RR
6,4.333333333333333,1.8856180831641267,3.1666666666666665,1.7716909687891083,2.8333333333333335,0.8975274678557507,7,2,5,0,SJF
3,4.333333333333333,2.357022603955158,2.6666666666666665,1.699673171197595,3.0,0.816496580927726,6,1,5,1,FCFS
4,7.25,1.479019945774904,2.75,1.7853571071357126,2.75,1.479019945774904,9,5,5,1,SJF
6,4.333333333333333,2.9814239699997196,2.5,1.5,3.0,1.1547005383792515,10,1,5,0,SJF
5,4.6,2.870540018881465,3.2,0.7483314773547882,4.4,0.8,9,2,4,2,RR
7,5.714285714285714,2.962348764761103,3.4285714285714284,1.178030178747903,3.142857142857143,0.989743318610787,10,1,5,2,SJF
4,7.25,1.920286436967152,2.75,1.920286436967152,3.0,2.0,9,4,5,0,FCFS
6,6.333333333333333,1.699673171197595,2.0,2.160246899469287,3.5,1.2583057392117916,9,4,5,0,SJF
4,4.5,2.958039891549808,3.25,1.7853571071357126,3.5,1.118033988749895,9,1,5,1,SJF
4,6.5,2.29128784747792,3.25,1.7853571071357126,2.0,1.7320508075688772,9,3,5,1,SJF
4,5.75,2.165063509461097,1.25,1.0897247358851685,1.5,0.5,9,3,3,0,SJF
6,4.833333333333333,2.3392781412697,1.0,1.5275252316519468,3.0,1.5275252316519468,7,1,4,0,SJF
8,6.125,3.179524335494226,2.375,1.3169567191065923,2.875,1.2686114456365274,10,1,5,0,SJF
5,6.8,1.9390719429665317,3.2,1.8330302779823358,2.8,1.16619037896906,9,4,5,1,SJF
5,7.0,3.286335345030997,2.0,1.2649110640673518,2.6,1.3564659966250538,10,3,3,0,FCFS
3,4.0,2.943920288775949,2.6666666666666665,1.247219128924647,3.6666666666666665,1.8856180831641267,8,1,4,1,FCFS
7,4.857142857142857,2.356060357495806,2.7142857142857144,1.9059520091609048,3.5714285714285716,1.498298354528788,9,2,5,0,SJF
7,5.571428571428571,2.871393034605969,1.8571428571428572,1.8070158058105026,3.5714285714285716,1.178030178747903,10,1,5,0,SJF
7,5.142857142857143,2.356060357495806,2.857142857142857,1.355261854357877,3.5714285714285716,1.3997084244475304,9,3,5,1,SJF
4,5.25,2.947456530637899,2.5,1.5,3.25,1.479019945774904,8,1,4,1,FCFS
3,3.3333333333333335,2.6246692913372702,3.6666666666666665,0.9428090415820634,2.6666666666666665,0.4714045207910317,7,1,5,3,SJF
6,4.833333333333333,2.7938424357067015,2.6666666666666665,1.699673171197595,1.6666666666666667,0.4714045207910317,10,2,5,0,SJF
3,5.666666666666667,3.2998316455372216,2.0,1.4142135623730951,1.3333333333333333,0.4714045207910317,10,2,4,1,FCFS
5,4.8,2.7129319932501073,2.2,1.6,3.2,0.7483314773547882,9,1,4,0,SJF
7,4.857142857142857,3.5225222874108435,2.4285714285714284,1.9166296949998196,2.4285714285714284,1.6781914463529615,10,1,5,0,SJF
7,7.142857142857143,2.849991049037143,1.7142857142857142,1.2777531299998797,2.857142857142857,0.9897433186107869,10,1,4,0,SJF
4,6.75,3.491060010942235,2.25,0.82915619758885,1.75,0.82915619758885,10,1,3,1,SJF
4,8.25,0.82915619758885,4.0,0.0,3.25,1.479019945774904,9,7,4,4,SJF
4,5.25,2.165063509461097,1.5,1.118033988749895,3.25,1.479019945774904,8,2,3,0,SJF
3,5.0,1.632993161855452,3.0,1.4142135623730951,3.6666666666666665,0.9428090415820634,7,3,4,1,FCFS
5,6.6,0.7999999999999999,1.4,1.8547236990991407,3.4,1.624807680927192,8,6,5,0,SJF
8,6.625,2.6896793489187516,2.5,1.5,2.125,1.4523687548277813,10,3,5,0,SJF
7,3.5714285714285716,2.610809554642438,2.0,1.927248223318863,3.142857142857143,1.4568627181693672,9,1,5,0,SJF
5,6.2,2.4819347291981715,1.8,1.32664991614216,2.4,1.3564659966250536,9,3,4,0,SJF
8,4.625,1.5761900266148114,1.625,1.4086784586980805,3.25,1.3919410907075054,6,1,5,0,SJF
3,5.333333333333333,1.699673171197595,3.0,1.4142135623730951,2.0,0.816496580927726,7,3,5,2,SJF
4,5.75,3.766629793329841,1.25,1.0897247358851685,2.0,1.224744871391589,10,2,3,0,FCFS
5,4.0,2.0976176963403033,2.0,1.7888543819998317,2.8,1.469693845669907,6,1,5,0,SJF
5,6.4,1.9595917942265424,3.4,2.0591260281974,3.2,0.7483314773547882,9,3,5,0,SJF
3,4.0,2.160246899469287,2.3333333333333335,1.247219128924647,4.0,1.4142135623730951,7,2,4,1,FCFS
3,7.333333333333333,1.699673171197595,3.6666666666666665,1.8856180831641267,2.6666666666666665,1.699673171197595,9,5,5,1,SJF
8,3.5,2.0615528128088303,1.375,1.5761900266148114,2.875,1.3635890143294642,7,1,5,0,SJF
7,7.428571428571429,1.761261143705422,2.2857142857142856,1.5779087167410373,2.7142857142857144,1.577908716741037,10,5,5,0,SJF
6,6.333333333333333,2.560381915956203,2.6666666666666665,1.7950549357115013,4.5,0.7637626158259734,9,1,5,0,SJF
3,5.333333333333333,0.9428090415820634,2.6666666666666665,1.247219128924647,2.3333333333333335,1.247219128924647,6,4,4,1,FCFS
7,6.571428571428571,2.5555062599997593,2.4285714285714284,1.761261143705422,3.5714285714285716,1.2936264483053452,10,3,5,0,SJF
3,6.0,1.4142135623730951,2.0,0.816496580927726,2.3333333333333335,0.9428090415820634,8,5,3,1,SJF
6,6.5,3.640054944640259,2.1666666666666665,2.1147629234082532,3.1666666666666665,1.2133516482134197,10,2,5,0,SJF
3,5.666666666666667,1.8856180831641267,2.3333333333333335,1.247219128924647,1.3333333333333333,0.4714045207910317,7,3,4,1,FCFS
3,2.6666666666666665,0.4714045207910317,1.6666666666666667,2.357022603955158,2.0,1.4142135623730951,3,2,5,0,FCFS
3,4.333333333333333,0.4714045207910317,2.6666666666666665,1.699673171197595,3.0,1.4142135623730951,5,4,5,1,FCFS
4,3.75,0.82915619758885,1.25,0.82915619758885,3.75,0.82915619758885,5,3,2,0,SJF
8,7.875,2.5708704751503917,2.375,1.653594569415369,3.25,0.82915619758885,10,2,5,0,SJF
4,4.5,2.692582403567252,1.5,1.6583123951777,3.25,1.479019945774904,8,1,4,0,SJF
8,4.75,3.112474899497183,2.0,1.4142135623730951,3.875,1.4523687548277813,10,1,4,0,SJF
5,7.8,2.5612496949731396,3.4,1.3564659966250538,1.4,0.8000000000000002,10,3,5,2,SJF
5,4.8,2.227105745132009,3.6,1.7435595774162693,3.8,0.7483314773547882,7,1,5,1,SJF
3,5.0,2.943920288775949,2.3333333333333335,1.699673171197595,1.0,0.0,9,2,4,0,FCFS
4,7.5,2.0615528128088303,2.25,0.82915619758885,3.0,1.0,10,5,3,1,SJF
3,7.333333333333333,1.699673171197595,2.3333333333333335,1.699673171197595,2.3333333333333335,0.9428090415820634,9,5,4,0,FCFS
3,6.0,2.943920288775949,2.3333333333333335,1.699673171197595,3.3333333333333335,1.247219128924647,9,2,4,0,FCFS
4,3.75,3.6996621467371855,3.0,1.4142135623730951,3.25,1.479019945774904,10,1,5,1,SJF
8,5.125,2.9341736485763756,3.875,1.165922381636102,2.625,1.5761900266148114,10,1,5,2,SJF
4,5.25,3.2691742076555053,3.25,2.0463381929681126,3.75,1.0897247358851685,10,1,5,0,FCFS
7,6.428571428571429,2.969229955832361,1.7142857142857142,1.9059520091609046,3.7142857142857144,1.0301575072754257,10,1,5,0,SJF
7,5.0,2.7774602993176543,4.0,0.9258200997725514,1.7142857142857142,0.880630571852711,9,2,5,3,SJF
8,3.75,2.680951323690902,2.375,1.79843682124227,2.875,1.165922381636102,8,1,5,0,SJF
4,6.25,2.277608394786075,1.75,0.82915619758885,2.25,0.82915619758885,10,4,3,1,SJF
5,5.8,2.6381811916545836,1.4,1.4966629547095764,2.2,0.9797958971132712,9,1,4,0,SJF
5,2.4,1.4966629547095764,2.8,0.7483314773547882,2.6,1.3564659966250536,5,1,4,2,SJF
4,3.5,1.5,1.75,1.299038105676658,3.5,0.8660254037844386,5,1,4,1,SJF
7,6.285714285714286,2.249716535431946,2.2857142857142856,1.749635530559413,3.4285714285714284,1.3997084244475304,9,3,5,1,SJF
6,4.833333333333333,2.544056253745625,3.8333333333333335,1.2133516482134197,2.6666666666666665,1.699673171197595,9,1,5,2,SJF
4,4.0,2.5495097567963922,3.25,1.920286436967152,3.75,1.0897247358851685,8,1,5,0,SJF
4,6.25,1.7853571071357126,2.25,1.479019945774904,3.0,1.5811388300841898,9,4,4,0,SJF
8,4.375,2.394655507583502,1.75,1.299038105676658,3.0,1.5811388300841898,10,2,4,0,SJF
7,5.571428571428571,2.610809554642438,2.0,1.8516401995451028,4.0,1.3093073414159542,9,2,5,0,SJF
7,6.714285714285714,2.1852940772540506,3.4285714285714284,1.049781318335648,2.857142857142857,1.2453996981544782,10,4,5,2,SJF
7,3.4285714285714284,2.194613070819602,1.2857142857142858,1.0301575072754257,2.2857142857142856,0.880630571852711,8,1,3,0,SJF
7,4.571428571428571,1.9166296949998198,2.142857142857143,1.124858267715973,3.4285714285714284,0.7284313590846836,8,2,3,0,SJF
5,6.8,2.4,2.8,1.6,2.2,1.16619037896906,9,3,5,1,SJF
5,4.2,2.6381811916545836,1.6,1.8547236990991407,2.2,0.7483314773547882,9,1,5,0,SJF
6,6.166666666666667,3.2360813064912666,1.6666666666666667,1.4907119849998596,2.8333333333333335,1.462494064565354,10,1,4,0,SJF
8,6.375,1.7275343701356567,2.75,1.984313483298443,3.625,1.5761900266148114,9,3,5,0,SJF
3,7.333333333333333,3.0912061651652345,0.6666666666666666,0.9428090415820634,2.6666666666666665,1.699673171197595,10,3,2,0,SJF
8,5.5,3.3541019662496847,3.25,1.1989578808281798,3.75,1.1989578808281798,10,2,5,1,SJF
4,4.0,1.224744871391589,2.25,0.82915619758885,3.25,1.299038105676658,5,2,3,1,SJF
4,7.75,2.8613807855648994,3.25,0.82915619758885,3.25,1.479019945774904,10,3,4,2,FCFS
3,4.0,2.160246899469287,1.3333333333333333,0.9428090415820634,3.0,0.0,7,2,2,0,FCFS
8,5.125,2.8476964374736293,2.5,2.1213203435596424,3.25,1.6393596310755,10,2,5,0,SJF
5,4.8,1.469693845669907,1.6,1.2000000000000002,2.4,1.4966629547095764,7,3,3,0,SJF
3,4.333333333333333,4.0276819911981905,3.3333333333333335,1.247219128924647,3.0,1.4142135623730951,10,1,5,2,RR
5,5.0,1.4142135623730951,2.8,1.16619037896906,2.8,0.7483314773547882,7,3,4,1,SJF
8,4.75,2.537222891273055,2.5,1.8708286933869707,4.0,1.224744871391589,8,1,5,0,SJF
7,5.428571428571429,3.6589281356759136,2.5714285714285716,1.9166296949998198,3.0,1.4142135623730951,10,1,5,0,SJF
5,5.4,3.7735924528226414,1.4,1.4966629547095764,3.0,1.0954451150103321,10,2,4,0,SJF
5,5.0,0.8944271909999159,2.0,1.7888543819998317,3.2,1.469693845669907,6,4,5,0,SJF
4,3.5,0.8660254037844386,1.75,2.0463381929681126,3.5,1.6583123951777,4,2,5,0,FCFS
6,6.0,1.4142135623730951,2.1666666666666665,1.5723301886761007,2.3333333333333335,0.9428090415820634,7,3,5,0,SJF
7,4.285714285714286,2.1852940772540506,2.142857142857143,1.4568627181693672,2.5714285714285716,1.6781914463529615,7,2,4,0,SJF
3,4.666666666666667,2.6246692913372702,0.3333333333333333,0.4714045207910317,3.6666666666666665,0.4714045207910317,7,1,1,0,SJF
4,3.75,2.5860201081971503,1.0,0.7071067811865476,4.5,0.5,8,1,2,0,FCFS
7,5.714285714285714,2.1852940772540506,3.4285714285714284,1.3997084244475304,2.4285714285714284,1.049781318335648,8,2,5,1,SJF
5,4.4,2.5768197453450252,1.4,1.7435595774162693,2.6,1.624807680927192,8,1,4,0,SJF
5,5.8,1.469693845669907,2.0,1.2649110640673518,2.4,1.4966629547095764,8,4,4,1,SJF
3,4.0,1.632993161855452,4.0,1.4142135623730951,1.6666666666666667,0.4714045207910317,6,2,5,2,SJF
3,7.333333333333333,3.7712361663282534,3.3333333333333335,1.247219128924647,3.0,1.4142135623730951,10,2,5,2,FCFS
7,6.0,2.7255405754769875,3.5714285714285716,1.6781914463529615,2.857142857142857,1.8844151368961313,10,3,5,1,SJF
6,6.0,3.4641016151377544,2.6666666666666665,1.7950549357115015,2.3333333333333335,1.5986105077709065,10,1,5,1,SJF
7,6.428571428571429,2.498979383505129,2.4285714285714284,1.498298354528788,2.4285714285714284,1.3997084244475304,10,3,5,0,SJF
6,6.0,2.8284271247461903,1.1666666666666667,0.8975274678557508,2.8333333333333335,1.0671873729054748,10,2,2,0,SJF
7,5.285714285714286,2.602981022612657,3.4285714285714284,1.049781318335648,2.857142857142857,1.355261854357877,10,3,5,2,SJF
